shop_date,lodging_name,market,num_guests,check_in,check_out,advance,los,hopper_price,competitor_1,competitor_2,competitor_3,competitor_4
12/20/2022,Hotel 167,Charlotte,2,12/20,12/26,0,6,423,522,470,522,522
12/20/2022,Hotel 167,Charlotte,2,12/23,12/29,3,6,425,531,478,531,531
12/20/2022,Hotel 227,Charlotte,2,12/20,12/21,0,1,48,80,80,80,79
12/20/2022,Hotel 227,Charlotte,2,12/23,12/24,3,1,48,80,80,80,79
12/20/2022,Hotel 227,Charlotte,2,12/20,12/24,0,4,273,318,318,318,318
12/20/2022,Hotel 227,Charlotte,2,12/23,12/27,3,4,275,318,318,318,318
12/20/2022,Hotel 227,Charlotte,2,12/20,12/26,0,6,401,477,477,477,477
12/20/2022,Hotel 227,Charlotte,2,12/23,12/29,3,6,401,477,477,477,477
12/20/2022,Hotel 48,Charlotte,2,12/20,12/21,0,1,86,104,93,104,103
12/20/2022,Hotel 48,Charlotte,2,12/23,12/24,3,1,76,103,92,103,102
12/20/2022,Hotel 48,Charlotte,2,12/20,12/24,0,4,393,413,371,413,412
12/20/2022,Hotel 48,Charlotte,2,12/23,12/27,3,4,402,445,400,445,444
12/20/2022,Hotel 48,Charlotte,2,12/20,12/26,0,6,604,635,572,635,635
12/20/2022,Hotel 48,Charlotte,2,12/23,12/29,3,6,598,650,585,650,650
12/20/2022,Hotel 178,Charlotte,2,12/20,12/21,0,1,234,283,283,283,283
12/20/2022,Hotel 178,Charlotte,2,12/23,12/24,3,1,363,420,420,420,420
12/20/2022,Hotel 178,Charlotte,2,12/20,12/24,0,4,1770,1906,1906,1906,1906
12/20/2022,Hotel 178,Charlotte,2,12/23,12/27,3,4,1266,1387,1387,1387,1387
12/20/2022,Hotel 178,Charlotte,2,12/20,12/26,0,6,2435,2669,2668,2669,2668
12/20/2022,Hotel 178,Charlotte,2,12/23,12/29,3,6,1759,1900,1899,1900,1899
12/20/2022,Hotel 197,Charlotte,2,12/20,12/21,0,1,110,Sold Out,130,137,137
12/20/2022,Hotel 197,Charlotte,2,12/23,12/24,3,1,114,128,131,142,141
12/20/2022,Hotel 197,Charlotte,2,12/20,12/24,0,4,523,506,522,562,531
12/20/2022,Hotel 197,Charlotte,2,12/23,12/27,3,4,500,494,553,549,518
12/20/2022,Hotel 197,Charlotte,2,12/20,12/26,0,6,774,747,775,830,784
12/20/2022,Hotel 197,Charlotte,2,12/23,12/29,3,6,768,742,810,824,778
12/20/2022,Hotel 146,Charlotte,2,12/20,12/21,0,1,257,287,287,287,286
12/20/2022,Hotel 146,Charlotte,2,12/23,12/24,3,1,291,322,322,310,310
12/20/2022,Hotel 146,Charlotte,2,12/20,12/24,0,4,1415,1517,1517,1517,1516
12/20/2022,Hotel 146,Charlotte,2,12/23,12/27,3,4,1369,1443,1443,1443,1442
12/20/2022,Hotel 146,Charlotte,2,12/20,12/26,0,6,2171,2287,2287,2287,2286
12/20/2022,Hotel 146,Charlotte,2,12/23,12/29,3,6,2050,2124,2124,2124,2124
12/20/2022,Hotel 47,Chicago,2,12/20,12/21,0,1,131,147,151,179,168
12/20/2022,Hotel 47,Chicago,2,12/23,12/24,3,1,134,136,151,189,168
12/20/2022,Hotel 47,Chicago,2,12/20,12/24,0,4,528,530,569,643,672
12/20/2022,Hotel 47,Chicago,2,12/23,12/27,3,4,528,530,569,643,672
12/20/2022,Hotel 47,Chicago,2,12/20,12/26,0,6,811,794,800,908,1008
12/20/2022,Hotel 47,Chicago,2,12/23,12/29,3,6,783,750,740,857,933
12/20/2022,Hotel 280,Chicago,2,12/20,12/21,0,1,98,118,119,134,133
12/20/2022,Hotel 280,Chicago,2,12/23,12/24,3,1,112,118,119,134,133
12/20/2022,Hotel 280,Chicago,2,12/20,12/24,0,4,422,440,448,503,503
12/20/2022,Hotel 280,Chicago,2,12/23,12/27,3,4,403,440,446,503,503
12/20/2022,Hotel 280,Chicago,2,12/20,12/26,0,6,708,648,658,741,741
12/20/2022,Hotel 280,Chicago,2,12/23,12/29,3,6,605,607,613,694,694
12/20/2022,Hotel 121,Chicago,2,12/20,12/21,0,1,142,166,214,176,175
12/20/2022,Hotel 121,Chicago,2,12/23,12/24,3,1,207,265,317,282,281
12/20/2022,Hotel 121,Chicago,2,12/20,12/24,0,4,748,863,1119,914,914
12/20/2022,Hotel 121,Chicago,2,12/23,12/27,3,4,858,962,1252,1020,1020
12/20/2022,Hotel 121,Chicago,2,12/20,12/26,0,6,1124,1328,1723,1407,1406
12/20/2022,Hotel 121,Chicago,2,12/23,12/29,3,6,825,1295,1679,1371,1371
12/20/2022,Hotel 233,Chicago,2,12/20,12/21,0,1,103,145,151,138,161
12/20/2022,Hotel 233,Chicago,2,12/23,12/24,3,1,113,145,151,138,161
12/20/2022,Hotel 233,Chicago,2,12/20,12/24,0,4,415,579,604,684,647
12/20/2022,Hotel 233,Chicago,2,12/23,12/27,3,4,812,626,651,743,698
12/20/2022,Hotel 233,Chicago,2,12/20,12/26,0,6,835,880,918,1040,983
12/20/2022,Hotel 233,Chicago,2,12/23,12/29,3,6,824,915,953,1084,1022
12/20/2022,Hotel 113,Chicago,2,12/20,12/21,0,1,94,127,110,129,128
12/20/2022,Hotel 113,Chicago,2,12/23,12/24,3,1,91,127,110,129,128
12/20/2022,Hotel 113,Chicago,2,12/20,12/24,0,4,454,529,456,535,534
12/20/2022,Hotel 113,Chicago,2,12/23,12/27,3,4,492,568,491,575,574
12/20/2022,Hotel 113,Chicago,2,12/20,12/26,0,6,720,803,693,812,812
12/20/2022,Hotel 113,Chicago,2,12/23,12/29,3,6,748,822,711,832,832
12/20/2022,Hotel 9,Chicago,2,12/20,12/21,0,1,112,141,171,171,171
12/20/2022,Hotel 9,Chicago,2,12/23,12/24,3,1,103,159,159,159,158
12/20/2022,Hotel 9,Chicago,2,12/20,12/24,0,4,505,564,686,635,685
12/20/2022,Hotel 9,Chicago,2,12/23,12/27,3,4,407,518,595,518,594
12/20/2022,Hotel 9,Chicago,2,12/20,12/26,0,6,787,847,1028,952,1028
12/20/2022,Hotel 9,Chicago,2,12/23,12/29,3,6,595,776,892,776,892
12/20/2022,Hotel 72,Chicago,2,12/20,12/21,0,1,121,177,177,212,166
12/20/2022,Hotel 72,Chicago,2,12/23,12/24,3,1,114,139,141,164,133
12/20/2022,Hotel 72,Chicago,2,12/20,12/24,0,4,451,558,707,846,666
12/20/2022,Hotel 72,Chicago,2,12/23,12/27,3,4,750,747,743,894,700
12/20/2022,Hotel 72,Chicago,2,12/20,12/26,0,6,676,1076,1073,1285,1010
12/20/2022,Hotel 72,Chicago,2,12/23,12/29,3,6,949,1101,1097,1317,1033
12/20/2022,Hotel 219,Chicago,2,12/20,12/21,0,1,181,207,201,233,233
12/20/2022,Hotel 219,Chicago,2,12/23,12/24,3,1,195,228,221,257,256
12/20/2022,Hotel 219,Chicago,2,12/20,12/24,0,4,817,849,824,957,957
12/20/2022,Hotel 219,Chicago,2,12/23,12/27,3,4,835,911,884,1028,1027
12/20/2022,Hotel 219,Chicago,2,12/20,12/26,0,6,1201,1305,1266,1471,1470
12/20/2022,Hotel 219,Chicago,2,12/23,12/29,3,6,1089,1243,1206,1401,1400
12/20/2022,Hotel 273,Chicago,2,12/20,12/21,0,1,73,104,101,119,119
12/20/2022,Hotel 273,Chicago,2,12/23,12/24,3,1,73,104,101,119,119
12/20/2022,Hotel 273,Chicago,2,12/20,12/24,0,4,376,417,404,477,477
12/20/2022,Hotel 273,Chicago,2,12/23,12/27,3,4,455,523,505,597,597
12/20/2022,Hotel 273,Chicago,2,12/20,12/26,0,6,640,712,688,813,813
12/20/2022,Hotel 273,Chicago,2,12/23,12/29,3,6,676,748,723,855,854
12/20/2022,Hotel 250,Chicago,2,12/20,12/21,0,1,108,155,155,164,163
12/20/2022,Hotel 250,Chicago,2,12/23,12/24,3,1,140,188,188,199,171
12/20/2022,Hotel 250,Chicago,2,12/20,12/24,0,4,635,786,786,832,831
12/20/2022,Hotel 250,Chicago,2,12/23,12/27,3,4,686,819,819,867,867
12/20/2022,Hotel 250,Chicago,2,12/20,12/26,0,6,1023,1206,1206,1277,1277
12/20/2022,Hotel 250,Chicago,2,12/23,12/29,3,6,874,1107,1107,1171,1171
12/20/2022,Hotel 246,Chicago,2,12/20,12/21,0,1,176,179,183,231,230
12/20/2022,Hotel 246,Chicago,2,12/23,12/24,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/20/2022,Hotel 246,Chicago,2,12/20,12/24,0,4,1328,1341,1373,1720,1720
12/20/2022,Hotel 246,Chicago,2,12/23,12/27,3,4,1438,1381,1414,1657,1769
12/20/2022,Hotel 246,Chicago,2,12/20,12/26,0,6,2186,2002,2051,2511,2567
12/20/2022,Hotel 246,Chicago,2,12/23,12/29,3,6,1935,1799,1842,2113,2305
12/20/2022,Hotel 92,Chicago,2,12/20,12/21,0,1,167,191,191,191,191
12/20/2022,Hotel 92,Chicago,2,12/23,12/24,3,1,177,209,253,209,208
12/20/2022,Hotel 92,Chicago,2,12/20,12/24,0,4,610,683,763,683,650
12/20/2022,Hotel 92,Chicago,2,12/23,12/27,3,4,733,801,801,801,762
12/20/2022,Hotel 92,Chicago,2,12/20,12/26,0,6,1077,1166,1166,1166,1109
12/20/2022,Hotel 92,Chicago,2,12/23,12/29,3,6,1005,1119,1119,1119,1064
12/20/2022,Hotel 300,Dallas,2,12/20,12/21,0,1,213,256,242,319,Sold Out
12/20/2022,Hotel 300,Dallas,2,12/23,12/24,3,1,295,345,307,430,Sold Out
12/20/2022,Hotel 300,Dallas,2,12/20,12/24,0,4,1157,1318,1173,1644,Sold Out
12/20/2022,Hotel 300,Dallas,2,12/23,12/27,3,4,1601,Sold Out,1262,Sold Out,Sold Out
12/20/2022,Hotel 300,Dallas,2,12/20,12/26,0,6,1771,1961,1746,2445,Sold Out
12/20/2022,Hotel 300,Dallas,2,12/23,12/29,3,6,2339,Sold Out,1801,Sold Out,Sold Out
12/20/2022,Hotel 115,Dallas,2,12/20,12/21,0,1,464,500,618,618,Sold Out
12/20/2022,Hotel 115,Dallas,2,12/23,12/24,3,1,667,669,824,836,809
12/20/2022,Hotel 115,Dallas,2,12/23,12/27,3,4,2433,2370,2931,2945,2848
12/20/2022,Hotel 115,Dallas,2,12/23,12/29,3,6,3578,3233,4014,4045,3865
12/20/2022,Hotel 290,Dallas,2,12/20,12/21,0,1,85,120,97,120,119
12/20/2022,Hotel 290,Dallas,2,12/23,12/24,3,1,85,120,97,120,119
12/20/2022,Hotel 290,Dallas,2,12/20,12/24,0,4,356,402,386,407,406
12/20/2022,Hotel 290,Dallas,2,12/23,12/27,3,4,356,402,386,407,406
12/20/2022,Hotel 290,Dallas,2,12/20,12/26,0,6,525,603,579,610,609
12/20/2022,Hotel 290,Dallas,2,12/23,12/29,3,6,525,502,579,610,609
12/20/2022,Hotel 202,Dallas,2,12/20,12/21,0,1,47,70,70,78,77
12/20/2022,Hotel 202,Dallas,2,12/23,12/24,3,1,47,70,70,78,77
12/20/2022,Hotel 202,Dallas,2,12/20,12/24,0,4,271,281,281,312,311
12/20/2022,Hotel 202,Dallas,2,12/23,12/27,3,4,293,301,301,334,334
12/20/2022,Hotel 202,Dallas,2,12/20,12/26,0,6,410,431,431,479,479
12/20/2022,Hotel 202,Dallas,2,12/23,12/29,3,6,421,441,441,490,490
12/20/2022,Hotel 287,Dallas,2,12/20,12/21,0,1,74,97,94,108,94
12/20/2022,Hotel 287,Dallas,2,12/23,12/24,3,1,60,92,94,108,108
12/20/2022,Hotel 287,Dallas,2,12/20,12/24,0,4,365,389,377,432,432
12/20/2022,Hotel 287,Dallas,2,12/23,12/27,3,4,368,387,397,455,455
12/20/2022,Hotel 287,Dallas,2,12/20,12/26,0,6,543,573,576,660,660
12/20/2022,Hotel 287,Dallas,2,12/23,12/29,3,6,534,571,586,672,671
12/20/2022,Hotel 203,Dallas,2,12/20,12/21,0,1,120,131,118,131,130
12/20/2022,Hotel 203,Dallas,2,12/23,12/24,3,1,32,69,62,69,68
12/20/2022,Hotel 203,Dallas,2,12/20,12/24,0,4,305,325,303,325,324
12/20/2022,Hotel 203,Dallas,2,12/23,12/27,3,4,271,330,297,330,328
12/20/2022,Hotel 203,Dallas,2,12/20,12/26,0,6,435,496,467,496,495
12/20/2022,Hotel 203,Dallas,2,12/23,12/29,3,6,407,459,413,459,457
12/20/2022,Hotel 224,Dallas,2,12/20,12/21,0,1,89,127,81,127,126
12/20/2022,Hotel 224,Dallas,2,12/23,12/24,3,1,78,114,81,114,114
12/20/2022,Hotel 224,Dallas,2,12/20,12/24,0,4,413,507,456,507,430
12/20/2022,Hotel 224,Dallas,2,12/23,12/27,3,4,407,467,420,467,466
12/20/2022,Hotel 224,Dallas,2,12/20,12/26,0,6,457,537,425,537,536
12/20/2022,Hotel 224,Dallas,2,12/23,12/29,3,6,464,541,436,541,540
12/20/2022,Hotel 156,Dallas,2,12/20,12/21,0,1,150,185,194,218,217
12/20/2022,Hotel 156,Dallas,2,12/23,12/24,3,1,150,185,194,218,217
12/20/2022,Hotel 156,Dallas,2,12/20,12/24,0,4,615,697,776,697,871
12/20/2022,Hotel 156,Dallas,2,12/23,12/27,3,4,650,734,815,734,917
12/20/2022,Hotel 156,Dallas,2,12/20,12/26,0,6,909,1064,1184,1064,1330
12/20/2022,Hotel 156,Dallas,2,12/23,12/29,3,6,927,1083,1203,1083,1353
12/20/2022,Hotel 221,Dallas,2,12/20,12/21,0,1,141,153,153,153,152
12/20/2022,Hotel 221,Dallas,2,12/23,12/24,3,1,45,77,77,77,76
12/20/2022,Hotel 221,Dallas,2,12/20,12/24,0,4,301,328,327,328,327
12/20/2022,Hotel 221,Dallas,2,12/23,12/27,3,4,398,434,446,447,447
12/20/2022,Hotel 221,Dallas,2,12/20,12/26,0,6,519,579,577,579,578
12/20/2022,Hotel 221,Dallas,2,12/23,12/29,3,6,509,572,587,589,588
12/20/2022,Hotel 185,Dallas,2,12/20,12/21,0,1,37,58,66,66,54
12/20/2022,Hotel 185,Dallas,2,12/23,12/24,3,1,37,58,66,66,54
12/20/2022,Hotel 185,Dallas,2,12/20,12/24,0,4,216,217,215,247,218
12/20/2022,Hotel 185,Dallas,2,12/23,12/27,3,4,219,217,215,247,218
12/20/2022,Hotel 185,Dallas,2,12/20,12/26,0,6,341,321,323,366,327
12/20/2022,Hotel 185,Dallas,2,12/23,12/29,3,6,345,325,325,370,327
12/20/2022,Hotel 275,Dallas,2,12/20,12/21,0,1,135,163,163,163,162
12/20/2022,Hotel 275,Dallas,2,12/23,12/24,3,1,165,200,220,200,199
12/20/2022,Hotel 275,Dallas,2,12/20,12/24,0,4,670,811,812,811,809
12/20/2022,Hotel 275,Dallas,2,12/23,12/27,3,4,531,642,709,642,641
12/20/2022,Hotel 275,Dallas,2,12/20,12/26,0,6,950,1148,1150,1148,1145
12/20/2022,Hotel 275,Dallas,2,12/23,12/29,3,6,801,969,1069,969,966
12/20/2022,Hotel 7,Dallas,2,12/20,12/21,0,1,Sold Out,318,317,318,319
12/20/2022,Hotel 7,Dallas,2,12/23,12/24,3,1,126,154,153,154,154
12/20/2022,Hotel 7,Dallas,2,12/20,12/24,0,4,598,733,777,779,781
12/20/2022,Hotel 7,Dallas,2,12/23,12/27,3,4,673,826,824,826,828
12/20/2022,Hotel 7,Dallas,2,12/20,12/26,0,6,919,1126,1212,1215,1218
12/20/2022,Hotel 7,Dallas,2,12/23,12/29,3,6,924,1133,1130,1133,1136
12/20/2022,Hotel 44,Denver,2,12/20,12/21,0,1,97,104,105,104,104
12/20/2022,Hotel 44,Denver,2,12/23,12/24,3,1,76,106,107,106,106
12/20/2022,Hotel 44,Denver,2,12/20,12/24,0,4,362,379,380,379,419
12/20/2022,Hotel 44,Denver,2,12/23,12/27,3,4,344,383,383,383,423
12/20/2022,Hotel 44,Denver,2,12/20,12/26,0,6,526,571,571,571,630
12/20/2022,Hotel 44,Denver,2,12/23,12/29,3,6,526,571,571,571,630
12/20/2022,Hotel 239,Denver,2,12/20,12/21,0,1,169,186,186,186,186
12/20/2022,Hotel 239,Denver,2,12/23,12/24,3,1,142,159,162,162,162
12/20/2022,Hotel 239,Denver,2,12/20,12/24,0,4,715,711,757,711,675
12/20/2022,Hotel 239,Denver,2,12/23,12/27,3,4,741,652,771,771,732
12/20/2022,Hotel 239,Denver,2,12/20,12/26,0,6,1058,1137,1171,1137,1080
12/20/2022,Hotel 239,Denver,2,12/23,12/29,3,6,1053,966,1123,1123,1067
12/20/2022,Hotel 198,Denver,2,12/20,12/21,0,1,81,103,77,97,114
12/20/2022,Hotel 198,Denver,2,12/23,12/24,3,1,81,103,77,97,114
12/20/2022,Hotel 198,Denver,2,12/20,12/24,0,4,364,367,307,390,458
12/20/2022,Hotel 198,Denver,2,12/23,12/27,3,4,364,367,307,390,458
12/20/2022,Hotel 198,Denver,2,12/20,12/26,0,6,538,550,461,584,687
12/20/2022,Hotel 198,Denver,2,12/23,12/29,3,6,538,550,461,584,687
12/20/2022,Hotel 237,Denver,2,12/20,12/21,0,1,379,350,366,398,403
12/20/2022,Hotel 237,Denver,2,12/23,12/24,3,1,353,350,366,398,403
12/20/2022,Hotel 237,Denver,2,12/20,12/24,0,4,1545,1402,1349,1535,1555
12/20/2022,Hotel 237,Denver,2,12/23,12/27,3,4,1456,1426,1372,1553,1582
12/20/2022,Hotel 237,Denver,2,12/20,12/26,0,6,2470,2103,2023,2303,2333
12/20/2022,Hotel 237,Denver,2,12/23,12/29,3,6,2106,2014,1939,2195,2235
12/20/2022,Hotel 52,Denver,2,12/20,12/21,0,1,160,159,184,184,184
12/20/2022,Hotel 52,Denver,2,12/23,12/24,3,1,170,196,196,196,195
12/20/2022,Hotel 52,Denver,2,12/20,12/24,0,4,646,645,759,645,759
12/20/2022,Hotel 52,Denver,2,12/23,12/27,3,4,645,665,782,665,782
12/20/2022,Hotel 52,Denver,2,12/20,12/26,0,6,883,888,1139,911,1138
12/20/2022,Hotel 52,Denver,2,12/23,12/29,3,6,883,888,1139,911,1138
12/20/2022,Hotel 272,Denver,2,12/20,12/21,0,1,266,311,280,311,311
12/20/2022,Hotel 272,Denver,2,12/23,12/24,3,1,233,277,224,277,276
12/20/2022,Hotel 272,Denver,2,12/20,12/24,0,4,843,1245,897,1245,996
12/20/2022,Hotel 272,Denver,2,12/23,12/27,3,4,643,1107,797,1107,885
12/20/2022,Hotel 272,Denver,2,12/20,12/26,0,6,1234,1868,1261,1868,1401
12/20/2022,Hotel 272,Denver,2,12/23,12/29,3,6,1394,1567,1058,1567,1175
12/20/2022,Hotel 37,Denver,2,12/20,12/21,0,1,235,257,257,282,282
12/20/2022,Hotel 37,Denver,2,12/23,12/24,3,1,247,268,268,294,294
12/20/2022,Hotel 37,Denver,2,12/20,12/24,0,4,805,841,747,921,816
12/20/2022,Hotel 37,Denver,2,12/23,12/27,3,4,824,966,855,1060,937
12/20/2022,Hotel 37,Denver,2,12/20,12/26,0,6,1227,1397,1238,1533,1355
12/20/2022,Hotel 37,Denver,2,12/23,12/29,3,6,1227,1397,1238,1533,1355
12/20/2022,Hotel 268,Denver,2,12/20,12/21,0,1,245,258,314,291,295
12/20/2022,Hotel 268,Denver,2,12/23,12/24,3,1,245,258,314,291,295
12/20/2022,Hotel 268,Denver,2,12/20,12/24,0,4,935,1031,1257,1098,1117
12/20/2022,Hotel 268,Denver,2,12/23,12/27,3,4,1036,1127,1298,1203,1140
12/20/2022,Hotel 268,Denver,2,12/20,12/26,0,6,1303,1481,1906,1481,1509
12/20/2022,Hotel 268,Denver,2,12/23,12/29,3,6,1427,1609,1926,1609,1557
12/20/2022,Hotel 26,Denver,2,12/20,12/21,0,1,83,104,116,116,116
12/20/2022,Hotel 26,Denver,2,12/23,12/24,3,1,92,104,116,116,116
12/20/2022,Hotel 26,Denver,2,12/20,12/24,0,4,409,418,464,464,464
12/20/2022,Hotel 26,Denver,2,12/23,12/27,3,4,394,418,464,464,464
12/20/2022,Hotel 26,Denver,2,12/20,12/26,0,6,613,627,696,696,696
12/20/2022,Hotel 26,Denver,2,12/23,12/29,3,6,669,627,696,696,696
12/20/2022,Hotel 291,Denver,2,12/20,12/21,0,1,141,152,170,170,198
12/20/2022,Hotel 291,Denver,2,12/23,12/24,3,1,150,148,165,165,192
12/20/2022,Hotel 291,Denver,2,12/20,12/24,0,4,679,645,651,724,759
12/20/2022,Hotel 291,Denver,2,12/23,12/27,3,4,628,562,607,629,707
12/20/2022,Hotel 291,Denver,2,12/20,12/26,0,6,969,932,960,1046,1120
12/20/2022,Hotel 291,Denver,2,12/23,12/29,3,6,878,836,881,937,1026
12/21/2022,Hotel 90,Denver,2,12/21,12/22,0,1,45,76,76,84,84
12/21/2022,Hotel 90,Denver,2,12/24,12/25,3,1,45,76,76,84,84
12/21/2022,Hotel 90,Denver,2,12/21,12/25,0,4,208,304,304,337,337
12/21/2022,Hotel 90,Denver,2,12/24,12/28,3,4,257,304,304,337,337
12/21/2022,Hotel 90,Denver,2,12/21,12/27,0,6,416,455,455,506,505
12/21/2022,Hotel 90,Denver,2,12/24,12/30,3,6,404,455,455,506,505
12/21/2022,Hotel 97,Denver,2,12/21,12/22,0,1,111,123,154,154,148
12/21/2022,Hotel 97,Denver,2,12/24,12/25,3,1,83,96,120,122,117
12/21/2022,Hotel 97,Denver,2,12/21,12/25,0,4,511,494,617,618,587
12/21/2022,Hotel 97,Denver,2,12/24,12/28,3,4,447,443,553,552,524
12/21/2022,Hotel 97,Denver,2,12/21,12/27,0,6,815,788,985,986,937
12/21/2022,Hotel 97,Denver,2,12/24,12/30,3,6,733,703,879,877,776
12/21/2022,Hotel 201,Fort Lauderdale,2,12/21,12/22,0,1,43,75,71,79,63
12/21/2022,Hotel 201,Fort Lauderdale,2,12/24,12/25,3,1,51,82,84,88,75
12/21/2022,Hotel 201,Fort Lauderdale,2,12/21,12/25,0,4,259,331,285,349,278
12/21/2022,Hotel 201,Fort Lauderdale,2,12/24,12/28,3,4,378,426,377,449,386
12/21/2022,Hotel 201,Fort Lauderdale,2,12/21,12/27,0,6,508,600,521,631,524
12/21/2022,Hotel 201,Fort Lauderdale,2,12/24,12/30,3,6,494,572,504,602,522
12/21/2022,Hotel 18,Fort Lauderdale,2,12/21,12/22,0,1,205,279,288,307,176
12/21/2022,Hotel 18,Fort Lauderdale,2,12/24,12/25,3,1,195,278,287,306,174
12/21/2022,Hotel 18,Fort Lauderdale,2,12/21,12/25,0,4,845,1061,907,1071,1057
12/21/2022,Hotel 18,Fort Lauderdale,2,12/24,12/28,3,4,839,1347,1147,1361,1130
12/21/2022,Hotel 18,Fort Lauderdale,2,12/21,12/27,0,6,1421,1875,1510,1894,1988
12/21/2022,Hotel 18,Fort Lauderdale,2,12/24,12/30,3,6,1224,1877,1511,1896,1587
12/21/2022,Hotel 190,Fort Lauderdale,2,12/21,12/22,0,1,313,390,342,440,299
12/21/2022,Hotel 190,Fort Lauderdale,2,12/24,12/25,3,1,280,322,338,362,280
12/21/2022,Hotel 190,Fort Lauderdale,2,12/21,12/25,0,4,1185,1476,1258,1661,1139
12/21/2022,Hotel 190,Fort Lauderdale,2,12/24,12/28,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/21/2022,Hotel 190,Fort Lauderdale,2,12/24,12/30,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/21/2022,Hotel 35,Fort Lauderdale,2,12/21,12/22,0,1,127,157,157,157,157
12/21/2022,Hotel 35,Fort Lauderdale,2,12/24,12/25,3,1,181,214,214,214,213
12/21/2022,Hotel 35,Fort Lauderdale,2,12/21,12/25,0,4,614,696,696,696,696
12/21/2022,Hotel 35,Fort Lauderdale,2,12/24,12/28,3,4,811,945,945,945,944
12/21/2022,Hotel 35,Fort Lauderdale,2,12/21,12/27,0,6,1107,1259,1259,1259,1258
12/21/2022,Hotel 35,Fort Lauderdale,2,12/24,12/30,3,6,1127,1281,1281,1281,1281
12/21/2022,Hotel 212,Fort Lauderdale,2,12/21,12/22,0,1,51,75,79,101,86
12/21/2022,Hotel 212,Fort Lauderdale,2,12/24,12/25,3,1,68,75,76,101,86
12/21/2022,Hotel 212,Fort Lauderdale,2,12/21,12/25,0,4,286,301,318,405,347
12/21/2022,Hotel 212,Fort Lauderdale,2,12/24,12/28,3,4,699,604,424,812,672
12/21/2022,Hotel 212,Fort Lauderdale,2,12/21,12/27,0,6,508,855,583,1151,743
12/21/2022,Hotel 212,Fort Lauderdale,2,12/24,12/30,3,6,468,959,583,Sold Out,743
12/21/2022,Hotel 206,Fort Lauderdale,2,12/21,12/22,0,1,97,131,131,131,130
12/21/2022,Hotel 206,Fort Lauderdale,2,12/24,12/25,3,1,109,146,146,146,146
12/21/2022,Hotel 206,Fort Lauderdale,2,12/21,12/25,0,4,466,543,543,543,414
12/21/2022,Hotel 206,Fort Lauderdale,2,12/24,12/28,3,4,832,582,854,854,854
12/21/2022,Hotel 206,Fort Lauderdale,2,12/21,12/27,0,6,933,1088,1088,1088,826
12/21/2022,Hotel 206,Fort Lauderdale,2,12/24,12/30,3,6,647,786,1151,1151,1150
12/21/2022,Hotel 191,Fort Lauderdale,2,12/21,12/22,0,1,172,242,215,246,186
12/21/2022,Hotel 191,Fort Lauderdale,2,12/24,12/25,3,1,171,242,226,246,186
12/21/2022,Hotel 191,Fort Lauderdale,2,12/21,12/25,0,4,806,969,724,985,745
12/21/2022,Hotel 191,Fort Lauderdale,2,12/24,12/28,3,4,989,1157,854,1177,866
12/21/2022,Hotel 191,Fort Lauderdale,2,12/21,12/27,0,6,1441,1631,1208,1659,1231
12/21/2022,Hotel 191,Fort Lauderdale,2,12/24,12/30,3,6,1214,1664,1231,1693,1252
12/21/2022,Hotel 261,Fort Lauderdale,2,12/21,12/22,0,1,51,103,101,104,83
12/21/2022,Hotel 261,Fort Lauderdale,2,12/24,12/25,3,1,79,123,129,127,99
12/21/2022,Hotel 261,Fort Lauderdale,2,12/21,12/25,0,4,286,658,405,419,348
12/21/2022,Hotel 261,Fort Lauderdale,2,12/24,12/28,3,4,418,521,546,569,493
12/21/2022,Hotel 261,Fort Lauderdale,2,12/21,12/27,0,6,562,760,739,768,667
12/21/2022,Hotel 261,Fort Lauderdale,2,12/24,12/30,3,6,567,705,739,768,667
12/21/2022,Hotel 276,Fort Lauderdale,2,12/21,12/22,0,1,539,538,544,538,537
12/21/2022,Hotel 276,Fort Lauderdale,2,12/24,12/25,3,1,572,572,577,572,571
12/21/2022,Hotel 276,Fort Lauderdale,2,12/21,12/25,0,4,2548,2548,2615,2548,2547
12/21/2022,Hotel 276,Fort Lauderdale,2,12/24,12/28,3,4,2074,2073,2095,2073,2072
12/21/2022,Hotel 276,Fort Lauderdale,2,12/21,12/27,0,6,3658,3658,3758,3658,3656
12/21/2022,Hotel 276,Fort Lauderdale,2,12/24,12/30,3,6,2525,2991,3024,2991,2989
12/21/2022,Hotel 53,Fort Lauderdale,2,12/21,12/22,0,1,138,168,168,168,168
12/21/2022,Hotel 53,Fort Lauderdale,2,12/24,12/25,3,1,138,168,168,168,168
12/21/2022,Hotel 53,Fort Lauderdale,2,12/21,12/25,0,4,590,674,673,674,673
12/21/2022,Hotel 53,Fort Lauderdale,2,12/24,12/28,3,4,845,933,933,933,933
12/21/2022,Hotel 53,Fort Lauderdale,2,12/21,12/27,0,6,1082,1236,1236,1236,1236
12/21/2022,Hotel 53,Fort Lauderdale,2,12/24,12/30,3,6,1040,1114,1114,1114,1114
12/21/2022,Hotel 76,Fort Lauderdale,2,12/21,12/22,0,1,46,87,88,88,73
12/21/2022,Hotel 76,Fort Lauderdale,2,12/24,12/25,3,1,52,89,93,92,72
